Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-01-16-0310_2-Jupiter_647NH3.avi,2025-01-16-0310_2-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:09:16.8049312Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0312_2-Jupiter_647NH3.avi,2025-01-16-0312_2-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:11:17.1014473Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0314_3-Jupiter_620CH4.avi,2025-01-16-0314_3-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:13:18.8361162Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0316_3-Jupiter_632OI.avi,2025-01-16-0316_3-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:15:20.5657844Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0318_4-Jupiter_656HIA.avi,2025-01-16-0318_4-Jupiter_656HIA.CameraSettings.txt,2025-01-16T03:17:24.1229005Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0320_1-Jupiter_685NIR.avi,2025-01-16-0320_1-Jupiter_685NIR.CameraSettings.txt,2025-01-16T03:19:26.7111948Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0321_7-Jupiter_550GRN.avi,2025-01-16-0321_7-Jupiter_550GRN.CameraSettings.txt,2025-01-16T03:21:00.1221634Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0323_2-Jupiter_450BLU.avi,2025-01-16-0323_2-Jupiter_450BLU.CameraSettings.txt,2025-01-16T03:22:32.6804578Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0325_0-Jupiter_656HIA.avi,2025-01-16-0325_0-Jupiter_656HIA.CameraSettings.txt,2025-01-16T03:24:04.3607876Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0327_1-Jupiter_632OI.avi,2025-01-16-0327_1-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:26:07.8834595Z,0.05,60.0,No Gamma,2,640x640,
